c_number,cpu,gpu,resolution,fps,cpu_score,gpu_score,power,price,ram_gb,is_good_for_gaming,is_good_for_productivity,is_good_for_design_render,is_good_for_workstation
c_2858,Ryzen 7 7700,RTX3080TI,4K,95,34386,26860,510,1880,32,1,0,0,0
c_2859,Ryzen 7 7700,RTX3090,4K,102,34386,26609,510,2020,16,1,0,0,0
c_2860,Ryzen 7 7700,RTX3090,4K,102,34386,26609,510,2080,32,1,0,0,0
c_2861,Ryzen 7 7700X,RTX3060TI,1080P,158,35612,20313,390,1150,16,1,1,0,0
c_2862,Ryzen 7 7700X,RTX3060TI,1080P,158,35612,20313,390,1210,32,1,1,1,0
c_2863,Ryzen 7 7700X,RTX3070,1440P,122,35612,22171,440,1270,16,1,0,0,0
c_2864,Ryzen 7 7700X,RTX3070,1440P,122,35612,22171,440,1330,32,1,0,1,0
c_2865,Ryzen 7 7700X,RTX3070TI,1440P,132,35612,23298,470,1370,16,1,1,0,0
c_2866,Ryzen 7 7700X,RTX3070TI,1440P,132,35612,23298,470,1430,32,1,1,1,0
c_2867,Ryzen 7 7700X,RTX3080,1440P,142,35612,25077,500,1570,16,1,1,0,0
c_2868,Ryzen 7 7700X,RTX3080,1440P,142,35612,25077,500,1630,32,1,1,1,0
c_2869,Ryzen 7 7700X,RTX3080TI,4K,100,35612,26860,530,1870,16,1,0,0,0
c_2870,Ryzen 7 7700X,RTX3080TI,4K,100,35612,26860,530,1930,32,1,0,0,0
c_2871,Ryzen 7 7700X,RTX3090,4K,108,35612,26609,530,2070,16,1,0,0,0
c_2872,Ryzen 7 7700X,RTX3090,4K,108,35612,26609,530,2130,32,1,0,0,0
c_2873,Ryzen 7 7800X3D,RTX3060TI,1080P,168,34292,20313,400,1250,16,1,1,0,0
c_2874,Ryzen 7 7800X3D,RTX3060TI,1080P,168,34292,20313,400,1310,32,1,1,1,0
c_2875,Ryzen 7 7800X3D,RTX3070,1440P,130,34292,22171,450,1370,16,1,0,0,0
c_2876,Ryzen 7 7800X3D,RTX3070,1440P,130,34292,22171,450,1430,32,1,0,0,0
c_2877,Ryzen 7 7800X3D,RTX3070TI,1440P,140,34292,23298,480,1470,16,1,0,0,0
c_2878,Ryzen 7 7800X3D,RTX3070TI,1440P,140,34292,23298,480,1530,32,1,0,0,0
c_2879,Ryzen 7 7800X3D,RTX3080,1440P,150,34292,25077,510,1670,16,1,0,0,0
c_2880,Ryzen 7 7800X3D,RTX3080,1440P,150,34292,25077,510,1730,32,1,0,0,0
c_2881,Ryzen 7 7800X3D,RTX3080TI,4K,105,34292,26860,540,1970,16,1,0,0,0
c_2882,Ryzen 7 7800X3D,RTX3080TI,4K,105,34292,26860,540,2030,32,1,0,0,0
c_2883,Ryzen 7 7800X3D,RTX3090,4K,112,34292,26609,540,2170,16,1,0,0,0
c_2884,Ryzen 7 7800X3D,RTX3090,4K,112,34292,26609,540,2230,32,1,0,0,0
c_2885,Ryzen 7 8700F,RTX3060TI,1080P,160,31275,20313,360,1080,16,1,1,0,0
c_2886,Ryzen 7 8700F,RTX3060TI,1080P,160,31275,20313,360,1140,32,1,1,1,0
c_2887,Ryzen 7 8700F,RTX3070,1440P,125,31275,22171,410,1200,16,1,0,0,0
c_2888,Ryzen 7 8700F,RTX3070,1440P,125,31275,22171,410,1260,32,1,0,0,0
c_2889,Ryzen 7 8700F,RTX3070TI,1440P,135,31275,23298,440,1300,16,1,0,0,0
c_2890,Ryzen 7 8700F,RTX3070TI,1440P,135,31275,23298,440,1360,32,1,0,0,0
c_2891,Ryzen 7 8700F,RTX3080,1440P,145,31275,25077,470,1500,16,1,0,0,0
c_2892,Ryzen 7 8700F,RTX3080,1440P,145,31275,25077,470,1560,32,1,0,0,0
c_2893,Ryzen 7 8700F,RTX3080TI,4K,102,31275,26860,500,1800,16,1,0,0,0
c_2894,Ryzen 7 8700F,RTX3080TI,4K,102,31275,26860,500,1860,32,1,0,0,0
c_2895,Ryzen 7 8700F,RTX3090,4K,108,31275,26609,500,2000,16,1,0,0,0
c_2896,Ryzen 7 8700F,RTX3090,4K,108,31275,26609,500,2060,32,1,0,0,0
c_2897,Ryzen 7 8700G,RTX3060TI,1080P,155,31649,20313,360,1130,16,1,1,0,0
c_2898,Ryzen 7 8700G,RTX3060TI,1080P,155,31649,20313,360,1190,32,1,1,1,0
c_2899,Ryzen 7 8700G,RTX3070,1440P,120,31649,22171,410,1250,16,1,0,0,0
c_2900,Ryzen 7 8700G,RTX3070,1440P,120,31649,22171,410,1310,32,1,0,0,0
c_2901,Ryzen 7 8700G,RTX3070TI,1440P,130,31649,23298,440,1350,16,1,0,0,0
c_2902,Ryzen 7 8700G,RTX3070TI,1440P,130,31649,23298,440,1410,32,1,0,0,0
c_2903,Ryzen 7 8700G,RTX3080,1440P,140,31649,25077,470,1550,16,1,0,0,0
c_2904,Ryzen 7 8700G,RTX3080,1440P,140,31649,25077,470,1610,32,1,0,0,0
c_2905,Ryzen 7 8700G,RTX3080TI,4K,98,31649,26860,500,1850,16,1,0,0,0
c_2906,Ryzen 7 8700G,RTX3080TI,4K,98,31649,26860,500,1910,32,1,0,0,0
c_2907,Ryzen 7 8700G,RTX3090,4K,105,31649,26609,500,2050,16,1,0,0,0
c_2908,Ryzen 7 8700G,RTX3090,4K,105,31649,26609,500,2110,32,1,0,0,0
c_2909,Ryzen 7 9700F,RTX3060TI,1080P,165,35000,20313,370,1150,16,1,1,0,0
c_2910,Ryzen 7 9700F,RTX3060TI,1080P,165,35000,20313,370,1210,32,1,1,1,0
c_2911,Ryzen 7 9700F,RTX3070,1440P,128,35000,22171,420,1270,16,1,0,0,0
c_2912,Ryzen 7 9700F,RTX3070,1440P,128,35000,22171,420,1330,32,1,0,0,0
c_2913,Ryzen 7 9700F,RTX3070TI,1440P,138,35000,23298,450,1370,16,1,0,0,0
c_2914,Ryzen 7 9700F,RTX3070TI,1440P,138,35000,23298,450,1430,32,1,0,0,0
c_2915,Ryzen 7 9700F,RTX3080,1440P,148,35000,25077,480,1570,16,1,0,0,0
c_2916,Ryzen 7 9700F,RTX3080,1440P,148,35000,25077,480,1630,32,1,0,0,0
c_2917,Ryzen 7 9700F,RTX3080TI,4K,105,35000,26860,510,1870,16,1,0,0,0
c_2918,Ryzen 7 9700F,RTX3080TI,4K,105,35000,26860,510,1930,32,1,0,0,0
c_2919,Ryzen 7 9700F,RTX3090,4K,112,35000,26609,510,2070,16,1,0,0,0
c_2920,Ryzen 7 9700F,RTX3090,4K,112,35000,26609,510,2130,32,1,0,0,0
c_2921,Ryzen 7 9700X,RTX3060TI,1080P,172,37150,20313,390,1250,16,1,1,0,0
c_2922,Ryzen 7 9700X,RTX3060TI,1080P,172,37150,20313,390,1310,32,1,1,1,0
c_2923,Ryzen 7 9700X,RTX3070,1440P,135,37150,22171,440,1370,16,1,0,0,0
c_2924,Ryzen 7 9700X,RTX3070,1440P,135,37150,22171,440,1430,32,1,0,1,0
c_2925,Ryzen 7 9700X,RTX3070TI,1440P,145,37150,23298,470,1470,16,1,1,0,0
c_2926,Ryzen 7 9700X,RTX3070TI,1440P,145,37150,23298,470,1530,32,1,1,1,0
c_2927,Ryzen 7 9700X,RTX3080,1440P,155,37150,25077,500,1670,16,1,1,0,0
c_2928,Ryzen 7 9700X,RTX3080,1440P,155,37150,25077,500,1730,32,1,1,1,0
c_2929,Ryzen 7 9700X,RTX3080TI,4K,110,37150,26860,530,1970,16,1,0,0,0
c_2930,Ryzen 7 9700X,RTX3080TI,4K,110,37150,26860,530,2030,32,1,0,0,0
c_2931,Ryzen 7 9700X,RTX3090,4K,118,37150,26609,530,2170,16,1,0,0,0
c_2932,Ryzen 7 9700X,RTX3090,4K,118,37150,26609,530,2230,32,1,0,0,0
c_2933,Ryzen 7 9700X3D,RTX3060TI,1080P,182,39978,20313,400,1350,16,1,1,0,0
c_2934,Ryzen 7 9700X3D,RTX3060TI,1080P,182,39978,20313,400,1410,32,1,1,1,0
c_2935,Ryzen 7 9700X3D,RTX3070,1440P,142,39978,22171,450,1470,16,1,0,0,0
c_2936,Ryzen 7 9700X3D,RTX3070,1440P,142,39978,22171,450,1530,32,1,0,1,0
c_2937,Ryzen 7 9700X3D,RTX3070TI,1440P,152,39978,23298,480,1570,16,1,1,0,0
c_2938,Ryzen 7 9700X3D,RTX3070TI,1440P,152,39978,23298,480,1630,32,1,1,1,0
c_2939,Ryzen 7 9700X3D,RTX3080,1440P,162,39978,25077,510,1770,16,1,1,0,0
c_2940,Ryzen 7 9700X3D,RTX3080,1440P,162,39978,25077,510,1830,32,1,1,1,0
c_2941,Ryzen 7 9700X3D,RTX3080TI,4K,115,39978,26860,540,2070,16,1,0,0,0
c_2942,Ryzen 7 9700X3D,RTX3080TI,4K,115,39978,26860,540,2130,32,1,0,0,0
c_2943,Ryzen 7 9700X3D,RTX3090,4K,122,39978,26609,540,2270,16,1,0,0,0
c_2944,Ryzen 7 9700X3D,RTX3090,4K,122,39978,26609,540,2330,32,1,0,0,0
c_2945,Ryzen 7 5700,RTX4060TI,1080P,142,24331,22712,360,1020,16,1,0,0,0
c_2946,Ryzen 7 5700,RTX4060TI,1080P,142,24331,22712,360,1080,32,1,0,0,0
c_2947,Ryzen 7 5700,RTX4070,1440P,115,24331,26921,410,1180,16,1,0,0,0
c_2948,Ryzen 7 5700,RTX4070,1440P,115,24331,26921,410,1240,32,1,0,0,0
c_2949,Ryzen 7 5700,RTX4070TI,1440P,128,24331,31597,450,1380,16,1,0,0,0
c_2950,Ryzen 7 5700,RTX4070TI,1440P,128,24331,31597,450,1440,32,1,0,0,0
c_2951,Ryzen 7 5700,RTX4080,4K,105,24331,34461,480,1720,16,1,0,0,0
c_2952,Ryzen 7 5700,RTX4080,4K,105,24331,34461,480,1780,32,1,0,0,0
c_2953,Ryzen 7 5700,RTX4080 SUPER,4K,110,24331,34236,480,1620,16,1,0,0,0
c_2954,Ryzen 7 5700,RTX4080 SUPER,4K,110,24331,34236,480,1680,32,1,0,0,0
c_2955,Ryzen 7 5700,RTX4090,4K,125,24331,38124,580,2020,16,1,0,0,0
c_2956,Ryzen 7 5700,RTX4090,4K,125,24331,38124,580,2080,32,1,0,0,0
c_2957,Ryzen 7 5700X,RTX4060TI,1080P,148,26611,22712,370,1070,16,1,1,0,0
c_2958,Ryzen 7 5700X,RTX4060TI,1080P,148,26611,22712,370,1130,32,1,1,1,0
c_2959,Ryzen 7 5700X,RTX4070,1440P,118,26611,26921,420,1230,16,1,0,0,0
c_2960,Ryzen 7 5700X,RTX4070,1440P,118,26611,26921,420,1290,32,1,0,0,0
c_2961,Ryzen 7 5700X,RTX4070TI,1440P,132,26611,31597,460,1430,16,1,0,0,0
c_2962,Ryzen 7 5700X,RTX4070TI,1440P,132,26611,31597,460,1490,32,1,0,0,0
c_2963,Ryzen 7 5700X,RTX4080,4K,108,26611,34461,490,1770,16,1,0,0,0
c_2964,Ryzen 7 5700X,RTX4080,4K,108,26611,34461,490,1830,32,1,0,0,0
c_2965,Ryzen 7 5700X,RTX4080 SUPER,4K,112,26611,34236,490,1670,16,1,0,0,0
c_2966,Ryzen 7 5700X,RTX4080 SUPER,4K,112,26611,34236,490,1730,32,1,0,0,0
c_2967,Ryzen 7 5700X,RTX4090,4K,128,26611,38124,590,2070,16,1,0,0,0
c_2968,Ryzen 7 5700X,RTX4090,4K,128,26611,38124,590,2130,32,1,0,0,0
c_2969,Ryzen 7 5700G,RTX4060TI,1080P,138,24367,22712,350,1020,16,1,0,0,0
c_2970,Ryzen 7 5700G,RTX4060TI,1080P,138,24367,22712,350,1080,32,1,0,0,0
c_2971,Ryzen 7 5700G,RTX4070,1440P,110,24367,26921,400,1180,16,1,0,0,0
c_2972,Ryzen 7 5700G,RTX4070,1440P,110,24367,26921,400,1240,32,1,0,0,0
c_2973,Ryzen 7 5700G,RTX4070TI,1440P,122,24367,31597,440,1380,16,1,0,0,0
c_2974,Ryzen 7 5700G,RTX4070TI,1440P,122,24367,31597,440,1440,32,1,0,0,0
c_2975,Ryzen 7 5700G,RTX4080,4K,100,24367,34461,470,1720,16,1,0,0,0
c_2976,Ryzen 7 5700G,RTX4080,4K,100,24367,34461,470,1780,32,1,0,0,0
c_2977,Ryzen 7 5700G,RTX4080 SUPER,4K,105,24367,34236,470,1620,16,1,0,0,0
c_2978,Ryzen 7 5700G,RTX4080 SUPER,4K,105,24367,34236,470,1680,32,1,0,0,0
c_2979,Ryzen 7 5700G,RTX4090,4K,118,24367,38124,570,2020,16,1,0,0,0
c_2980,Ryzen 7 5700G,RTX4090,4K,118,24367,38124,570,2080,32,1,0,0,0
c_2981,Ryzen 7 5700X3D,RTX4060TI,1080P,155,26302,22712,380,1120,16,1,1,0,0
c_2982,Ryzen 7 5700X3D,RTX4060TI,1080P,155,26302,22712,380,1180,32,1,1,1,0
c_2983,Ryzen 7 5700X3D,RTX4070,1440P,125,26302,26921,430,1280,16,1,0,0,0
c_2984,Ryzen 7 5700X3D,RTX4070,1440P,125,26302,26921,430,1340,32,1,0,0,0
c_2985,Ryzen 7 5700X3D,RTX4070TI,1440P,138,26302,31597,470,1480,16,1,0,0,0
c_2986,Ryzen 7 5700X3D,RTX4070TI,1440P,138,26302,31597,470,1540,32,1,0,0,0
c_2987,Ryzen 7 5700X3D,RTX4080,4K,112,26302,34461,500,1820,16,1,0,0,0
c_2988,Ryzen 7 5700X3D,RTX4080,4K,112,26302,34461,500,1880,32,1,0,0,0
c_2989,Ryzen 7 5700X3D,RTX4080 SUPER,4K,115,26302,34236,500,1720,16,1,0,0,0
c_2990,Ryzen 7 5700X3D,RTX4080 SUPER,4K,115,26302,34236,500,1780,32,1,0,0,0
c_2991,Ryzen 7 5700X3D,RTX4090,4K,132,26302,38124,600,2120,16,1,0,0,0
c_2992,Ryzen 7 5700X3D,RTX4090,4K,132,26302,38124,600,2180,32,1,0,0,0
c_2993,Ryzen 7 5800,RTX4060TI,1080P,145,25743,22712,370,1100,16,1,0,0,0
c_2994,Ryzen 7 5800,RTX4060TI,1080P,145,25743,22712,370,1160,32,1,0,0,0
c_2995,Ryzen 7 5800,RTX4070,1440P,118,25743,26921,420,1260,16,1,0,0,0
c_2996,Ryzen 7 5800,RTX4070,1440P,118,25743,26921,420,1320,32,1,0,0,0
c_2997,Ryzen 7 5800,RTX4070TI,1440P,130,25743,31597,460,1460,16,1,0,0,0
c_2998,Ryzen 7 5800,RTX4070TI,1440P,130,25743,31597,460,1520,32,1,0,0,0
c_2999,Ryzen 7 5800,RTX4080,4K,105,25743,34461,490,1800,16,1,0,0,0
c_3000,Ryzen 7 5800,RTX4080,4K,105,25743,34461,490,1860,32,1,0,0,0
c_3001,Ryzen 7 5800,RTX4080 SUPER,4K,108,25743,34236,490,1700,16,1,0,0,0
c_3002,Ryzen 7 5800,RTX4080 SUPER,4K,108,25743,34236,490,1760,32,1,0,0,0
c_3003,Ryzen 7 5800,RTX4090,4K,122,25743,38124,590,2100,16,1,0,0,0
c_3004,Ryzen 7 5800,RTX4090,4K,122,25743,38124,590,2160,32,1,0,0,0
c_3005,Ryzen 7 5800XT,RTX4060TI,1080P,138,28002,22712,350,1100,16,1,1,0,0
c_3006,Ryzen 7 5800XT,RTX4060TI,1080P,138,28002,22712,350,1160,32,1,1,1,0
c_3007,Ryzen 7 5800XT,RTX4070,1440P,112,28002,26921,400,1260,16,1,0,0,0
c_3008,Ryzen 7 5800XT,RTX4070,1440P,112,28002,26921,400,1320,32,1,0,0,0
c_3009,Ryzen 7 5800XT,RTX4070TI,1440P,122,28002,31597,440,1460,16,1,0,0,0
c_3010,Ryzen 7 5800XT,RTX4070TI,1440P,122,28002,31597,440,1520,32,1,0,0,0
c_3011,Ryzen 7 5800XT,RTX4080,4K,98,28002,34461,470,1800,16,1,0,0,0
c_3012,Ryzen 7 5800XT,RTX4080,4K,98,28002,34461,470,1860,32,1,0,0,0
c_3013,Ryzen 7 5800XT,RTX4080 SUPER,4K,102,28002,34236,470,1700,16,1,0,0,0
c_3014,Ryzen 7 5800XT,RTX4080 SUPER,4K,102,28002,34236,470,1760,32,1,0,0,0
c_3015,Ryzen 7 5800XT,RTX4090,4K,115,28002,38124,570,2100,16,1,0,0,0
c_3016,Ryzen 7 5800XT,RTX4090,4K,115,28002,38124,570,2160,32,1,0,0,0
c_3017,Ryzen 7 5800X,RTX4060TI,1080P,152,27715,22712,390,1200,16,1,1,0,0
c_3018,Ryzen 7 5800X,RTX4060TI,1080P,152,27715,22712,390,1260,32,1,1,1,0
c_3019,Ryzen 7 5800X,RTX4070,1440P,122,27715,26921,440,1360,16,1,0,0,0
c_3020,Ryzen 7 5800X,RTX4070,1440P,122,27715,26921,440,1420,32,1,0,0,0
c_3021,Ryzen 7 5800X,RTX4070TI,1440P,135,27715,31597,480,1560,16,1,0,0,0
c_3022,Ryzen 7 5800X,RTX4070TI,1440P,135,27715,31597,480,1620,32,1,0,0,0
c_3023,Ryzen 7 5800X,RTX4080,4K,110,27715,34461,510,1900,16,1,0,0,0
c_3024,Ryzen 7 5800X,RTX4080,4K,110,27715,34461,510,1960,32,1,0,0,0
c_3025,Ryzen 7 5800X,RTX4080 SUPER,4K,112,27715,34236,510,1800,16,1,0,0,0
c_3026,Ryzen 7 5800X,RTX4080 SUPER,4K,112,27715,34236,510,1860,32,1,0,0,0
c_3027,Ryzen 7 5800X,RTX4090,4K,128,27715,38124,610,2200,16,1,0,0,0
c_3028,Ryzen 7 5800X,RTX4090,4K,128,27715,38124,610,2260,32,1,0,0,0
c_3029,Ryzen 7 5800X3D,RTX4060TI,1080P,165,28298,22712,400,1300,16,1,1,0,0
c_3030,Ryzen 7 5800X3D,RTX4060TI,1080P,165,28298,22712,400,1360,32,1,1,1,0
c_3031,Ryzen 7 5800X3D,RTX4070,1440P,132,28298,26921,450,1460,16,1,0,0,0
c_3032,Ryzen 7 5800X3D,RTX4070,1440P,132,28298,26921,450,1520,32,1,0,0,0
c_3033,Ryzen 7 5800X3D,RTX4070TI,1440P,145,28298,31597,490,1660,16,1,0,0,0
c_3034,Ryzen 7 5800X3D,RTX4070TI,1440P,145,28298,31597,490,1720,32,1,0,0,0
c_3035,Ryzen 7 5800X3D,RTX4080,4K,118,28298,34461,520,2000,16,1,0,0,0
c_3036,Ryzen 7 5800X3D,RTX4080,4K,118,28298,34461,520,2060,32,1,0,0,0
c_3037,Ryzen 7 5800X3D,RTX4080 SUPER,4K,120,28298,34236,520,1900,16,1,0,0,0
c_3038,Ryzen 7 5800X3D,RTX4080 SUPER,4K,120,28298,34236,520,1960,32,1,0,0,0
c_3039,Ryzen 7 5800X3D,RTX4090,4K,135,28298,38124,620,2300,16,1,0,0,0
c_3040,Ryzen 7 5800X3D,RTX4090,4K,135,28298,38124,620,2360,32,1,0,0,0
c_3041,Ryzen 7 7700,RTX4060TI,1080P,158,34386,22712,370,1220,16,1,1,0,0
c_3042,Ryzen 7 7700,RTX4060TI,1080P,158,34386,22712,370,1280,32,1,1,1,0
c_3043,Ryzen 7 7700,RTX4070,1440P,125,34386,26921,420,1380,16,1,0,0,0
c_3044,Ryzen 7 7700,RTX4070,1440P,125,34386,26921,420,1440,32,1,0,0,0
c_3045,Ryzen 7 7700,RTX4070TI,1440P,138,34386,31597,460,1580,16,1,0,0,0
c_3046,Ryzen 7 7700,RTX4070TI,1440P,138,34386,31597,460,1640,32,1,0,0,0
c_3047,Ryzen 7 7700,RTX4080,4K,112,34386,34461,490,1920,16,1,0,0,0
c_3048,Ryzen 7 7700,RTX4080,4K,112,34386,34461,490,1980,32,1,0,0,0
c_3049,Ryzen 7 7700,RTX4080 SUPER,4K,115,34386,34236,490,1820,16,1,0,0,0
c_3050,Ryzen 7 7700,RTX4080 SUPER,4K,115,34386,34236,490,1880,32,1,0,0,0
c_3051,Ryzen 7 7700,RTX4090,4K,132,34386,38124,590,2220,16,1,0,0,0
c_3052,Ryzen 7 7700,RTX4090,4K,132,34386,38124,590,2280,32,1,0,0,0
c_3053,Ryzen 7 7700X,RTX4060TI,1080P,165,35612,22712,390,1270,16,1,1,0,0
c_3054,Ryzen 7 7700X,RTX4060TI,1080P,165,35612,22712,390,1330,32,1,1,1,0
c_3055,Ryzen 7 7700X,RTX4070,1440P,128,35612,26921,440,1430,16,1,1,0,0
c_3056,Ryzen 7 7700X,RTX4070,1440P,128,35612,26921,440,1490,32,1,1,1,0
c_3057,Ryzen 7 7700X,RTX4070TI,1440P,142,35612,31597,480,1630,16,1,1,0,0
c_3058,Ryzen 7 7700X,RTX4070TI,1440P,142,35612,31597,480,1690,32,1,1,1,0
c_3059,Ryzen 7 7700X,RTX4080,4K,115,35612,34461,510,1970,16,1,1,0,0
c_3060,Ryzen 7 7700X,RTX4080,4K,115,35612,34461,510,2030,32,1,1,0,0
c_3061,Ryzen 7 7700X,RTX4080 SUPER,4K,118,35612,34236,510,1870,16,1,1,0,0
c_3062,Ryzen 7 7700X,RTX4080 SUPER,4K,118,35612,34236,510,1930,32,1,1,0,0
c_3063,Ryzen 7 7700X,RTX4090,4K,135,35612,38124,610,2270,16,1,1,0,0
c_3064,Ryzen 7 7700X,RTX4090,4K,135,35612,38124,610,2330,32,1,1,0,0
c_3065,Ryzen 7 7800X3D,RTX4060TI,1080P,175,34292,22712,400,1370,16,1,1,0,0
c_3066,Ryzen 7 7800X3D,RTX4060TI,1080P,175,34292,22712,400,1430,32,1,1,1,0
c_3067,Ryzen 7 7800X3D,RTX4070,1440P,135,34292,26921,450,1530,16,1,0,0,0
c_3068,Ryzen 7 7800X3D,RTX4070,1440P,135,34292,26921,450,1590,32,1,0,0,0
c_3069,Ryzen 7 7800X3D,RTX4070TI,1440P,148,34292,31597,490,1730,16,1,0,0,0
c_3070,Ryzen 7 7800X3D,RTX4070TI,1440P,148,34292,31597,490,1790,32,1,0,0,0
c_3071,Ryzen 7 7800X3D,RTX4080,4K,122,34292,34461,520,2070,16,1,0,0,0
c_3072,Ryzen 7 7800X3D,RTX4080,4K,122,34292,34461,520,2130,32,1,0,0,0
c_3073,Ryzen 7 7800X3D,RTX4080 SUPER,4K,125,34292,34236,520,1970,16,1,0,0,0
c_3074,Ryzen 7 7800X3D,RTX4080 SUPER,4K,125,34292,34236,520,2030,32,1,0,0,0
c_3075,Ryzen 7 7800X3D,RTX4090,4K,142,34292,38124,620,2370,16,1,0,0,0
c_3076,Ryzen 7 7800X3D,RTX4090,4K,142,34292,38124,620,2430,32,1,0,0,0
c_3077,Ryzen 7 8700F,RTX4060TI,1080P,162,31275,22712,360,1200,16,1,1,0,0
c_3078,Ryzen 7 8700F,RTX4060TI,1080P,162,31275,22712,360,1260,32,1,1,1,0
c_3079,Ryzen 7 8700F,RTX4070,1440P,128,31275,26921,410,1360,16,1,0,0,0
c_3080,Ryzen 7 8700F,RTX4070,1440P,128,31275,26921,410,1420,32,1,0,0,0
c_3081,Ryzen 7 8700F,RTX4070TI,1440P,140,31275,31597,450,1560,16,1,0,0,0
c_3082,Ryzen 7 8700F,RTX4070TI,1440P,140,31275,31597,450,1620,32,1,0,0,0
c_3083,Ryzen 7 8700F,RTX4080,4K,108,31275,34461,480,1900,16,1,0,0,0
c_3084,Ryzen 7 8700F,RTX4080,4K,108,31275,34461,480,1960,32,1,0,0,0
c_3085,Ryzen 7 8700F,RTX4080 SUPER,4K,112,31275,34236,480,1800,16,1,0,0,0
c_3086,Ryzen 7 8700F,RTX4080 SUPER,4K,112,31275,34236,480,1860,32,1,0,0,0
c_3087,Ryzen 7 8700F,RTX4090,4K,128,31275,38124,580,2200,16,1,0,0,0
c_3088,Ryzen 7 8700F,RTX4090,4K,128,31275,38124,580,2260,32,1,0,0,0
c_3089,Ryzen 7 8700G,RTX4060TI,1080P,158,31649,22712,360,1250,16,1,1,0,0
c_3090,Ryzen 7 8700G,RTX4060TI,1080P,158,31649,22712,360,1310,32,1,1,1,0
c_3091,Ryzen 7 8700G,RTX4070,1440P,125,31649,26921,410,1410,16,1,0,0,0
c_3092,Ryzen 7 8700G,RTX4070,1440P,125,31649,26921,410,1470,32,1,0,0,0
c_3093,Ryzen 7 8700G,RTX4070TI,1440P,135,31649,31597,450,1610,16,1,0,0,0
c_3094,Ryzen 7 8700G,RTX4070TI,1440P,135,31649,31597,450,1670,32,1,0,0,0
c_3095,Ryzen 7 8700G,RTX4080,4K,105,31649,34461,480,1950,16,1,0,0,0
c_3096,Ryzen 7 8700G,RTX4080,4K,105,31649,34461,480,2010,32,1,0,0,0
c_3097,Ryzen 7 8700G,RTX4080 SUPER,4K,108,31649,34236,480,1850,16,1,0,0,0
c_3098,Ryzen 7 8700G,RTX4080 SUPER,4K,108,31649,34236,480,1910,32,1,0,0,0
c_3099,Ryzen 7 8700G,RTX4090,4K,122,31649,38124,580,2250,16,1,0,0,0
c_3100,Ryzen 7 8700G,RTX4090,4K,122,31649,38124,580,2310,32,1,0,0,0
c_3101,Ryzen 7 9700F,RTX4060TI,1080P,168,35000,22712,370,1270,16,1,1,0,0
c_3102,Ryzen 7 9700F,RTX4060TI,1080P,168,35000,22712,370,1330,32,1,1,1,0
c_3103,Ryzen 7 9700F,RTX4070,1440P,132,35000,26921,420,1430,16,1,0,0,0
c_3104,Ryzen 7 9700F,RTX4070,1440P,132,35000,26921,420,1490,32,1,0,0,0
c_3105,Ryzen 7 9700F,RTX4070TI,1440P,145,35000,31597,460,1630,16,1,0,0,0
c_3106,Ryzen 7 9700F,RTX4070TI,1440P,145,35000,31597,460,1690,32,1,0,0,0
c_3107,Ryzen 7 9700F,RTX4080,4K,115,35000,34461,490,1970,16,1,0,0,0
c_3108,Ryzen 7 9700F,RTX4080,4K,115,35000,34461,490,2030,32,1,0,0,0
c_3109,Ryzen 7 9700F,RTX4080 SUPER,4K,118,35000,34236,490,1870,16,1,0,0,0
c_3110,Ryzen 7 9700F,RTX4080 SUPER,4K,118,35000,34236,490,1930,32,1,0,0,0
c_3111,Ryzen 7 9700F,RTX4090,4K,135,35000,38124,590,2270,16,1,0,0,0
c_3112,Ryzen 7 9700F,RTX4090,4K,135,35000,38124,590,2330,32,1,0,0,0
c_3113,Ryzen 7 9700X,RTX4060TI,1080P,178,37150,22712,390,1370,16,1,1,0,0
c_3114,Ryzen 7 9700X,RTX4060TI,1080P,178,37150,22712,390,1430,32,1,1,1,0
c_3115,Ryzen 7 9700X,RTX4070,1440P,138,37150,26921,440,1530,16,1,1,0,0
c_3116,Ryzen 7 9700X,RTX4070,1440P,138,37150,26921,440,1590,32,1,1,1,0
c_3117,Ryzen 7 9700X,RTX4070TI,1440P,152,37150,31597,480,1730,16,1,1,0,0
c_3118,Ryzen 7 9700X,RTX4070TI,1440P,152,37150,31597,480,1790,32,1,1,1,0
c_3119,Ryzen 7 9700X,RTX4080,4K,122,37150,34461,510,2070,16,1,1,0,0
c_3120,Ryzen 7 9700X,RTX4080,4K,122,37150,34461,510,2130,32,1,1,0,0
c_3121,Ryzen 7 9700X,RTX4080 SUPER,4K,125,37150,34236,510,1970,16,1,1,0,0
c_3122,Ryzen 7 9700X,RTX4080 SUPER,4K,125,37150,34236,510,2030,32,1,1,0,0
c_3123,Ryzen 7 9700X,RTX4090,4K,142,37150,38124,610,2370,16,1,1,0,0
c_3124,Ryzen 7 9700X,RTX4090,4K,142,37150,38124,610,2430,32,1,1,0,0
c_3125,Ryzen 7 9700X3D,RTX4060TI,1080P,188,39978,22712,400,1470,16,1,1,0,0
c_3126,Ryzen 7 9700X3D,RTX4060TI,1080P,188,39978,22712,400,1530,32,1,1,1,0
c_3127,Ryzen 7 9700X3D,RTX4070,1440P,145,39978,26921,450,1630,16,1,1,0,0
c_3128,Ryzen 7 9700X3D,RTX4070,1440P,145,39978,26921,450,1690,32,1,1,1,0
